Time (ms) - X (V);Amplitude - X (V);Time (ms) - Y (V);Amplitude - Y (V);Time (ms) - Z (V);Amplitude - Z (V);Time (ms) - LED (V);Amplitude - LED (V);Time (ms) - Camera;Amplitude - Camera;Time (ms) - UV;Amplitude - UV
205;0.311186;205;3.43344;205;0;205;0;205;1;205;0
205;0.327255;205;3.42536;205;0;205;0;205;1;205;0
205;0.343097;205;3.417;205;0;205;0;205;1;205;0
205;0.358702;205;3.40838;205;0;205;0;205;1;205;0
205;0.374064;205;3.3995;205;0;205;0;205;1;205;0
206;0.389174;206;3.39036;206;0;206;0;206;1;206;0
206;0.404024;206;3.38096;206;0;206;0;206;1;206;0
206;0.418607;206;3.37131;206;0;206;0;206;1;206;0
206;0.432915;206;3.36141;206;0;206;0;206;1;206;0
206;0.44694;206;3.35127;206;0;206;0;206;1;206;0
206;0.460675;206;3.34089;206;0;206;0;206;1;206;0
206;0.474112;206;3.33028;206;0;206;0;206;1;206;0
206;0.487245;206;3.31944;206;0;206;0;206;1;206;0
206;0.500066;206;3.30837;206;0;206;0;206;1;206;0
206;0.512569;206;3.29709;206;0;206;0;206;1;206;0
206;0.524746;206;3.28558;206;0;206;0;206;1;206;0
207;0.536592;207;3.27387;207;0;207;0;207;1;207;0
207;0.548099;207;3.26196;207;0;207;0;207;1;207;0
207;0.559261;207;3.24985;207;0;207;0;207;1;207;0
207;0.570072;207;3.23754;207;0;207;0;207;1;207;0
207;0.580527;207;3.22505;207;0;207;0;207;1;207;0
207;0.590618;207;3.21237;207;0;207;0;207;1;207;0
207;0.600342;207;3.19952;207;0;207;0;207;1;207;0
207;0.609691;207;3.1865;207;0;207;0;207;1;207;0
207;0.61866;207;3.17331;207;0;207;0;207;1;207;0
208;0.627245;208;3.15997;208;0;208;0;208;1;208;0
208;0.635441;208;3.14647;208;0;208;0;208;1;208;0
208;0.643242;208;3.13283;208;0;208;0;208;1;208;0
208;0.650643;208;3.11905;208;0;208;0;208;1;208;0
208;0.657641;208;3.10514;208;0;208;0;208;1;208;0
208;0.664232;208;3.0911;208;0;208;0;208;1;208;0
208;0.67041;208;3.07694;208;0;208;0;208;1;208;0
208;0.676172;208;3.06267;208;0;208;0;208;1;208;0
208;0.681515;208;3.04829;208;0;208;0;208;1;208;0
208;0.686435;208;3.03382;208;0;208;0;208;1;208;0
208;0.690928;208;3.01925;208;0;208;0;208;1;208;0
209;0.694991;209;3.00459;209;0;209;0;209;1;209;0
209;0.698622;209;2.98986;209;0;209;0;209;1;209;0
209;0.701818;209;2.97506;209;0;209;0;209;1;209;0
209;0.704576;209;2.96019;209;0;209;0;209;1;209;0
209;0.706894;209;2.94527;209;0;209;0;209;1;209;0
209;0.70877;209;2.9303;209;0;209;0;209;1;209;0
209;0.710202;209;2.91528;209;0;209;0;209;1;209;0
209;0.711188;209;2.90023;209;0;209;0;209;1;209;0
209;0.711727;209;2.88515;209;0;209;0;209;1;209;0
210;0.711818;210;2.87005;210;0;210;0;210;1;210;0
210;0.71146;210;2.85494;210;0;210;0;210;1;210;0
210;0.710651;210;2.83983;210;0;210;0;210;1;210;0
210;0.709391;210;2.82471;210;0;210;0;210;1;210;0
210;0.70768;210;2.80961;210;0;210;0;210;1;210;0
210;0.705518;210;2.79452;210;0;210;0;210;1;210;0
210;0.702905;210;2.77945;210;0;210;0;210;1;210;0
210;0.699841;210;2.76442;210;0;210;0;210;1;210;0
210;0.696326;210;2.74943;210;0;210;0;210;1;210;0
210;0.692362;210;2.73448;210;0;210;0;210;1;210;0
210;0.68795;210;2.71959;210;0;210;0;210;1;210;0
211;0.683089;211;2.70476;211;0;211;0;211;1;211;0
211;0.677783;211;2.69;211;0;211;0;211;1;211;0
211;0.672033;211;2.67532;211;0;211;0;211;1;211;0
211;0.665839;211;2.66072;211;0;211;0;211;1;211;0
211;0.659206;211;2.64621;211;0;211;0;211;1;211;0
211;0.652134;211;2.6318;211;0;211;0;211;1;211;0
211;0.644627;211;2.6175;211;0;211;0;211;1;211;0
211;0.636687;211;2.60331;211;0;211;0;211;1;211;0
211;0.628317;211;2.58925;211;0;211;0;211;1;211;0
212;0.61952;212;2.57531;212;0;212;0;212;1;212;0
212;0.6103;212;2.56151;212;0;212;0;212;1;212;0
212;0.60066;212;2.54785;212;0;212;0;212;1;212;0
212;0.590605;212;2.53434;212;0;212;0;212;1;212;0
212;0.580138;212;2.52098;212;0;212;0;212;1;212;0
212;0.569264;212;2.50779;212;0;212;0;212;1;212;0
212;0.557987;212;2.49478;212;0;212;0;212;1;212;0
212;0.546311;212;2.48194;212;0;212;0;212;1;212;0
212;0.534242;212;2.46928;212;0;212;0;212;1;212;0
212;0.521785;212;2.45682;212;0;212;0;212;1;212;0
212;0.508946;212;2.44455;212;0;212;0;212;1;212;0
213;0.495729;213;2.43249;213;0;213;0;213;1;213;0
213;0.48214;213;2.42064;213;0;213;0;213;1;213;0
213;0.468186;213;2.409;213;0;213;0;213;1;213;0
213;0.453873;213;2.3976;213;0;213;0;213;1;213;0
213;0.439206;213;2.38642;213;0;213;0;213;1;213;0
213;0.424193;213;2.37547;213;0;213;0;213;1;213;0
213;0.40884;213;2.36477;213;0;213;0;213;1;213;0
213;0.393154;213;2.35432;213;0;213;0;213;1;213;0
213;0.377142;213;2.34412;213;0;213;0;213;1;213;0
214;0.360811;214;2.33418;214;0;214;0;214;1;214;0
214;0.34417;214;2.3245;214;0;214;0;214;1;214;0
214;0.327225;214;2.3151;214;0;214;0;214;1;214;0
214;0.309984;214;2.30597;214;0;214;0;214;1;214;0
214;0.292456;214;2.29712;214;0;214;0;214;1;214;0
214;0.274648;214;2.28856;214;0;214;0;214;1;214;0
214;0.256568;214;2.28029;214;0;214;0;214;1;214;0
214;0.238226;214;2.27232;214;0;214;0;214;1;214;0
214;0.21963;214;2.26464;214;0;214;0;214;1;214;0
214;0.200788;214;2.25728;214;0;214;0;214;1;214;0
214;0.18171;214;2.25022;214;0;214;0;214;1;214;0
215;0.162404;215;2.24347;215;0;215;0;215;1;215;0
215;0.14288;215;2.23705;215;0;215;0;215;1;215;0
215;0.123148;215;2.23094;215;0;215;0;215;1;215;0
215;0.103215;215;2.22517;215;0;215;0;215;1;215;0
215;0.0830931;215;2.21972;215;0;215;0;215;1;215;0
215;0.0627909;215;2.2146;215;0;215;0;215;1;215;0
215;0.0423184;215;2.20982;215;0;215;0;215;1;215;0
215;0.0216855;215;2.20538;215;0;215;0;215;1;215;0
215;0.000902305;215;2.20129;215;0;215;0;215;1;215;0
216;-0.020021;216;2.19754;216;0;216;0;216;1;216;0
216;-0.0410741;216;2.19413;216;0;216;0;216;1;216;0
216;-0.0622468;216;2.19108;216;0;216;0;216;1;216;0
216;-0.0835285;216;2.18838;216;0;216;0;216;1;216;0
216;-0.104909;216;2.18604;216;0;216;0;216;1;216;0
216;-0.126377;216;2.18406;216;0;216;0;216;1;216;0
216;-0.147922;216;2.18243;216;0;216;0;216;1;216;0
216;-0.169534;216;2.18116;216;0;216;0;216;1;216;0
216;-0.191201;216;2.18026;216;0;216;0;216;1;216;0
216;-0.212914;216;2.17972;216;0;216;0;216;1;216;0
216;-0.23466;216;2.17955;216;0;216;0;216;1;216;0
217;-0.256428;217;2.17974;217;0;217;0;217;1;217;0
217;-0.278209;217;2.1803;217;0;217;0;217;1;217;0
217;-0.29999;217;2.18123;217;0;217;0;217;1;217;0
217;-0.321761;217;2.18252;217;0;217;0;217;1;217;0
217;-0.343511;217;2.18419;217;0;217;0;217;1;217;0
217;-0.365227;217;2.18622;217;0;217;0;217;1;217;0
217;-0.3869;217;2.18861;217;0;217;0;217;1;217;0
217;-0.408518;217;2.19138;217;0;217;0;217;1;217;0
217;-0.43007;217;2.19451;217;0;217;0;217;1;217;0
218;-0.451544;218;2.19801;218;0;218;0;218;1;218;0
218;-0.47293;218;2.20188;218;0;218;0;218;1;218;0
218;-0.494216;218;2.20611;218;0;218;0;218;1;218;0
218;-0.515391;218;2.2107;218;0;218;0;218;1;218;0
218;-0.536444;218;2.21565;218;0;218;0;218;1;218;0
218;-0.557364;218;2.22096;218;0;218;0;218;1;218;0
218;-0.57814;218;2.22663;218;0;218;0;218;1;218;0
218;-0.598761;218;2.23266;218;0;218;0;218;1;218;0
218;-0.619215;218;2.23904;218;0;218;0;218;1;218;0
218;-0.639493;218;2.24578;218;0;218;0;218;1;218;0
218;-0.659582;218;2.25286;218;0;218;0;218;1;218;0
219;-0.679473;219;2.26028;219;0;219;0;219;1;219;0
219;-0.699154;219;2.26805;219;0;219;0;219;1;219;0
219;-0.718615;219;2.27616;219;0;219;0;219;1;219;0
219;-0.737846;219;2.28461;219;0;219;0;219;1;219;0
219;-0.756835;219;2.29339;219;0;219;0;219;1;219;0
219;-0.775572;219;2.3025;219;0;219;0;219;1;219;0
219;-0.794048;219;2.31193;219;0;219;0;219;1;219;0
219;-0.812251;219;2.32169;219;0;219;0;219;1;219;0
219;-0.830173;219;2.33176;219;0;219;0;219;1;219;0
220;-0.847802;220;2.34214;220;0;220;0;220;1;220;0
220;-0.865129;220;2.35283;220;0;220;0;220;1;220;0
220;-0.882144;220;2.36383;220;0;220;0;220;1;220;0
220;-0.898838;220;2.37512;220;0;220;0;220;1;220;0
220;-0.915201;220;2.38671;220;0;220;0;220;1;220;0
220;-0.931225;220;2.39859;220;0;220;0;220;1;220;0
220;-0.946898;220;2.41074;220;0;220;0;220;1;220;0
220;-0.962214;220;2.42318;220;0;220;0;220;1;220;0
220;-0.977162;220;2.43588;220;0;220;0;220;1;220;0
220;-0.991734;220;2.44885;220;0;220;0;220;1;220;0
220;-1.00592;220;2.46208;220;0;220;0;220;1;220;0
221;-1.01972;221;2.47556;221;0;221;0;221;1;221;0
221;-1.03311;221;2.48929;221;0;221;0;221;1;221;0
221;-1.0461;221;2.50326;221;0;221;0;221;1;221;0
221;-1.05867;221;2.51746;221;0;221;0;221;1;221;0
221;-1.07081;221;2.53189;221;0;221;0;221;1;221;0
221;-1.08252;221;2.54653;221;0;221;0;221;1;221;0
221;-1.0938;221;2.56139;221;0;221;0;221;1;221;0
221;-1.10462;221;2.57645;221;0;221;0;221;1;221;0
221;-1.115;221;2.59172;221;0;221;0;221;1;221;0
222;-1.12491;222;2.60717;222;0;222;0;222;1;222;0
222;-1.13436;222;2.6228;222;0;222;0;222;1;222;0
222;-1.14334;222;2.63861;222;0;222;0;222;1;222;0
222;-1.15184;222;2.65458;222;0;222;0;222;1;222;0
222;-1.15986;222;2.67072;222;0;222;0;222;1;222;0
222;-1.16738;222;2.687;222;0;222;0;222;1;222;0
222;-1.17442;222;2.70343;222;0;222;0;222;1;222;0
222;-1.18095;222;2.71999;222;0;222;0;222;1;222;0
222;-1.18698;222;2.73668;222;0;222;0;222;1;222;0
222;-1.1925;222;2.75348;222;0;222;0;222;1;222;0
222;-1.19751;222;2.7704;222;0;222;0;222;1;222;0
223;-1.20201;223;2.78741;223;0;223;0;223;1;223;0
223;-1.20598;223;2.80452;223;0;223;0;223;1;223;0
223;-1.20943;223;2.82171;223;0;223;0;223;1;223;0
223;-1.21235;223;2.83897;223;0;223;0;223;1;223;0
223;-1.21474;223;2.85629;223;0;223;0;223;1;223;0
223;-1.2166;223;2.87368;223;0;223;0;223;1;223;0
223;-1.21793;223;2.89111;223;0;223;0;223;1;223;0
223;-1.21872;223;2.90857;223;0;223;0;223;1;223;0
223;-1.21897;223;2.92607;223;0;223;0;223;1;223;0
224;-1.21868;224;2.94358;224;0;224;0;224;1;224;0
224;-1.21785;224;2.96111;224;0;224;0;224;1;224;0
224;-1.21648;224;2.97863;224;0;224;0;224;1;224;0
224;-1.21456;224;2.99615;224;0;224;0;224;1;224;0
224;-1.2121;224;3.01365;224;0;224;0;224;1;224;0
224;-1.2091;224;3.03112;224;0;224;0;224;1;224;0
224;-1.20555;224;3.04856;224;0;224;0;224;1;224;0
224;-1.20147;224;3.06594;224;0;224;0;224;1;224;0
224;-1.19684;224;3.08328;224;0;224;0;224;1;224;0
224;-1.19166;224;3.10054;224;0;224;0;224;1;224;0
224;-1.18595;224;3.11774;224;0;224;0;224;1;224;0
225;-1.1797;225;3.13485;225;0;225;0;225;1;225;0
225;-1.17292;225;3.15186;225;0;225;0;225;1;225;0
225;-1.1656;225;3.16878;225;0;225;0;225;1;225;0
225;-1.15775;225;3.18558;225;0;225;0;225;1;225;0
225;-1.14937;225;3.20226;225;0;225;0;225;1;225;0
225;-1.14047;225;3.21881;225;0;225;0;225;1;225;0
225;-1.13104;225;3.23522;225;0;225;0;225;1;225;0
225;-1.1211;225;3.25148;225;0;225;0;225;1;225;0
225;-1.11064;225;3.26758;225;0;225;0;225;1;225;0
226;-1.09967;226;3.28352;226;0;226;0;226;1;226;0
226;-1.0882;226;3.29928;226;0;226;0;226;1;226;0
226;-1.07623;226;3.31485;226;0;226;0;226;1;226;0
226;-1.06376;226;3.33023;226;0;226;0;226;1;226;0
226;-1.0508;226;3.34541;226;0;226;0;226;1;226;0
226;-1.03736;226;3.36038;226;0;226;0;226;1;226;0
226;-1.02343;226;3.37512;226;0;226;0;226;1;226;0
226;-1.00904;226;3.38964;226;0;226;0;226;1;226;0
226;-0.994184;226;3.40392;226;0;226;0;226;1;226;0
226;-0.978867;226;3.41795;226;0;226;0;226;1;226;0
226;-0.963098;226;3.43173;226;0;226;0;226;1;226;0
227;-0.946886;227;3.44525;227;0;227;0;227;1;227;0
227;-0.930237;227;3.45849;227;0;227;0;227;1;227;0
227;-0.91316;227;3.47146;227;0;227;0;227;1;227;0
227;-0.895662;227;3.48414;227;0;227;0;227;1;227;0
227;-0.877753;227;3.49653;227;0;227;0;227;1;227;0
227;-0.85944;227;3.50862;227;0;227;0;227;1;227;0
227;-0.840732;227;3.5204;227;0;227;0;227;1;227;0
227;-0.82164;227;3.53186;227;0;227;0;227;1;227;0
227;-0.802172;227;3.543;227;0;227;0;227;1;227;0
228;-0.782337;228;3.55381;228;0;228;0;228;1;228;0
228;-0.762146;228;3.56428;228;0;228;0;228;1;228;0
228;-0.74161;228;3.57441;228;0;228;0;228;1;228;0
228;-0.720737;228;3.58419;228;0;228;0;228;1;228;0
228;-0.699539;228;3.59361;228;0;228;0;228;1;228;0
228;-0.678027;228;3.60267;228;0;228;0;228;1;228;0
228;-0.656211;228;3.61136;228;0;228;0;228;1;228;0
228;-0.634102;228;3.61968;228;0;228;0;228;1;228;0
228;-0.611713;228;3.62761;228;0;228;0;228;1;228;0
228;-0.589055;228;3.63517;228;0;228;0;228;1;228;0
228;-0.566138;228;3.64233;228;0;228;0;228;1;228;0
229;-0.542977;229;3.6491;229;0;229;0;229;1;229;0
229;-0.519581;229;3.65546;229;0;229;0;229;1;229;0
229;-0.495965;229;3.66142;229;0;229;0;229;1;229;0
229;-0.47214;229;3.66698;229;0;229;0;229;1;229;0
229;-0.448118;229;3.67211;229;0;229;0;229;1;229;0
229;-0.423914;229;3.67684;229;0;229;0;229;1;229;0
229;-0.399539;229;3.68114;229;0;229;0;229;1;229;0
229;-0.375006;229;3.68501;229;0;229;0;229;1;229;0
229;-0.35033;229;3.68846;229;0;229;0;229;1;229;0
230;-0.325523;230;3.69148;230;0;230;0;230;1;230;0
230;-0.300598;230;3.69406;230;0;230;0;230;1;230;0
230;-0.27557;230;3.6962;230;0;230;0;230;1;230;0
230;-0.250452;230;3.69791;230;0;230;0;230;1;230;0
230;-0.225257;230;3.69918;230;0;230;0;230;1;230;0
230;-0.2;230;3.7;230;0;230;0;230;1;230;0
230;-0.198053;230;3.70114;230;0;230;0;230;0;230;0
230;-0.168111;230;3.70428;230;0;230;0;230;0;230;0
230;-0.13635;230;3.70803;230;0;230;0;230;0;230;0
230;-0.102814;230;3.71241;230;0;230;0;230;0;230;0
230;-0.0675446;230;3.71738;230;0;230;0;230;0;230;0
231;-0.0305833;231;3.72293;231;0;231;0;231;0;231;0
231;0.00802762;231;3.72906;231;0;231;0;231;0;231;0
231;0.0482461;231;3.73575;231;0;231;0;231;0;231;0
231;0.0900301;231;3.74299;231;0;231;0;231;0;231;0
231;0.133338;231;3.75076;231;0;231;0;231;0;231;0
231;0.178126;231;3.75905;231;0;231;0;231;0;231;0
231;0.224355;231;3.76785;231;0;231;0;231;0;231;0
231;0.271981;231;3.77715;231;0;231;0;231;0;231;0
231;0.320962;231;3.78692;231;0;231;0;231;0;231;0
232;0.371256;232;3.79717;232;0;232;0;232;0;232;0
232;0.422822;232;3.80787;232;0;232;0;232;0;232;0
232;0.475617;232;3.81902;232;0;232;0;232;0;232;0
232;0.529599;232;3.83059;232;0;232;0;232;0;232;0
232;0.584727;232;3.84258;232;0;232;0;232;0;232;0
232;0.640957;232;3.85498;232;0;232;0;232;0;232;0
232;0.698249;232;3.86776;232;0;232;0;232;0;232;0
232;0.75656;232;3.88092;232;0;232;0;232;0;232;0
232;0.815848;232;3.89445;232;0;232;0;232;0;232;0
232;0.876071;232;3.90833;232;0;232;0;232;0;232;0
232;0.937187;232;3.92254;232;0;232;0;232;0;232;0
233;0.999155;233;3.93708;233;0;233;0;233;0;233;0
233;1.06193;233;3.95194;233;0;233;0;233;0;233;0
233;1.12547;233;3.96709;233;0;233;0;233;0;233;0
233;1.18974;233;3.98253;233;0;233;0;233;0;233;0
233;1.25469;233;3.99824;233;0;233;0;233;0;233;0
233;1.32028;233;4.01421;233;0;233;0;233;0;233;0
233;1.38647;233;4.03043;233;0;233;0;233;0;233;0
233;1.45322;233;4.04688;233;0;233;0;233;0;233;0
233;1.52048;233;4.06355;233;0;233;0;233;0;233;0
234;1.58822;234;4.08043;234;0;234;0;234;0;234;0
234;1.65638;234;4.0975;234;0;234;0;234;0;234;0
234;1.72494;234;4.11476;234;0;234;0;234;0;234;0
234;1.79384;234;4.13219;234;0;234;0;234;0;234;0
234;1.86304;234;4.14977;234;0;234;0;234;0;234;0
234;1.93251;234;4.16749;234;0;234;0;234;0;234;0
234;2.0022;234;4.18534;234;0;234;0;234;0;234;0
234;2.07207;234;4.20331;234;0;234;0;234;0;234;0
234;2.14207;234;4.22138;234;0;234;0;234;0;234;0
234;2.21217;234;4.23954;234;0;234;0;234;0;234;0
234;2.28232;234;4.25778;234;0;234;0;234;0;234;0
235;2.35248;235;4.27608;235;0;235;0;235;0;235;0
235;2.42261;235;4.29444;235;0;235;0;235;0;235;0
235;2.49266;235;4.31283;235;0;235;0;235;0;235;0
235;2.5626;235;4.33124;235;0;235;0;235;0;235;0
235;2.63239;235;4.34967;235;0;235;0;235;0;235;0
235;2.70197;235;4.3681;235;0;235;0;235;0;235;0
235;2.77131;235;4.38651;235;0;235;0;235;0;235;0
235;2.84036;235;4.4049;235;0;235;0;235;0;235;0
235;2.9091;235;4.42324;235;0;235;0;235;0;235;0
236;2.97746;236;4.44153;236;0;236;0;236;0;236;0
236;3.04541;236;4.45976;236;0;236;0;236;0;236;0
236;3.11291;236;4.4779;236;0;236;0;236;0;236;0
236;3.17992;236;4.49595;236;0;236;0;236;0;236;0
236;3.24639;236;4.5139;236;0;236;0;236;0;236;0
236;3.31228;236;4.53173;236;0;236;0;236;0;236;0
236;3.37755;236;4.54942;236;0;236;0;236;0;236;0
236;3.44217;236;4.56698;236;0;236;0;236;0;236;0
236;3.50607;236;4.58437;236;0;236;0;236;0;236;0
236;3.56923;236;4.60159;236;0;236;0;236;0;236;0
236;3.6316;236;4.61863;236;0;236;0;236;0;236;0
237;3.69315;237;4.63547;237;0;237;0;237;0;237;0
237;3.75382;237;4.6521;237;0;237;0;237;0;237;0
237;3.81357;237;4.66851;237;0;237;0;237;0;237;0
237;3.87237;237;4.68468;237;0;237;0;237;0;237;0
237;3.93017;237;4.7006;237;0;237;0;237;0;237;0
237;3.98693;237;4.71626;237;0;237;0;237;0;237;0
237;4.04261;237;4.73165;237;0;237;0;237;0;237;0
237;4.09716;237;4.74674;237;0;237;0;237;0;237;0
237;4.15055;237;4.76154;237;0;237;0;237;0;237;0
238;4.20273;238;4.77602;238;0;238;0;238;0;238;0
238;4.25366;238;4.79017;238;0;238;0;238;0;238;0
238;4.30329;238;4.80398;238;0;238;0;238;0;238;0
238;4.35159;238;4.81744;238;0;238;0;238;0;238;0
238;4.39852;238;4.83053;238;0;238;0;238;0;238;0
238;4.44402;238;4.84324;238;0;238;0;238;0;238;0
238;4.48807;238;4.85556;238;0;238;0;238;0;238;0
238;4.53061;238;4.86747;238;0;238;0;238;0;238;0
238;4.57161;238;4.87896;238;0;238;0;238;0;238;0
238;4.61102;238;4.89002;238;0;238;0;238;0;238;0
238;4.6488;238;4.90064;238;0;238;0;238;0;238;0
239;4.68491;239;4.91079;239;0;239;0;239;0;239;0
239;4.71931;239;4.92048;239;0;239;0;239;0;239;0
239;4.75195;239;4.92968;239;0;239;0;239;0;239;0
239;4.7828;239;4.93838;239;0;239;0;239;0;239;0
239;4.8118;239;4.94658;239;0;239;0;239;0;239;0
239;4.83893;239;4.95425;239;0;239;0;239;0;239;0
239;4.86413;239;4.96138;239;0;239;0;239;0;239;0
239;4.88737;239;4.96796;239;0;239;0;239;0;239;0
239;4.9086;239;4.97398;239;0;239;0;239;0;239;0
240;4.92778;240;4.97943;240;0;240;0;240;0;240;0
240;4.94487;240;4.98428;240;0;240;0;240;0;240;0
240;4.95983;240;4.98854;240;0;240;0;240;0;240;0
240;4.97261;240;4.99218;240;0;240;0;240;0;240;0
240;4.98318;240;4.99519;240;0;240;0;240;0;240;0
240;4.99148;240;4.99756;240;0;240;0;240;0;240;0
240;4.99332;240;4.99808;240;0;240;0;240;0;240;0
240;5.00394;240;5.0011;240;0;240;0;240;0;240;0
240;5.01413;240;5.00401;240;0;240;0;240;0;240;0
240;5.02392;240;5.0068;240;0;240;0;240;0;240;0
240;5.03331;240;5.00947;240;0;240;0;240;0;240;0
241;5.0423;241;5.01203;241;0;241;0;241;0;241;0
241;5.0509;241;5.01448;241;0;241;0;241;0;241;0
241;5.05912;241;5.01682;241;0;241;0;241;0;241;0
241;5.06696;241;5.01905;241;0;241;0;241;0;241;0
241;5.07443;241;5.02118;241;0;241;0;241;0;241;0
241;5.08153;241;5.0232;241;0;241;0;241;0;241;0
241;5.08828;241;5.02512;241;0;241;0;241;0;241;0
241;5.09467;241;5.02694;241;0;241;0;241;0;241;0
241;5.10072;241;5.02867;241;0;241;0;241;0;241;0
242;5.10642;242;5.03029;242;0;242;0;242;0;242;0
242;5.11179;242;5.03182;242;0;242;0;242;0;242;0
242;5.11683;242;5.03326;242;0;242;0;242;0;242;0
242;5.12155;242;5.0346;242;0;242;0;242;0;242;0
242;5.12595;242;5.03586;242;0;242;0;242;0;242;0
242;5.13005;242;5.03702;242;0;242;0;242;0;242;0
242;5.13384;242;5.0381;242;0;242;0;242;0;242;0
242;5.13733;242;5.0391;242;0;242;0;242;0;242;0
242;5.14053;242;5.04001;242;0;242;0;242;0;242;0
242;5.14345;242;5.04084;242;0;242;0;242;0;242;0
242;5.14609;242;5.04159;242;0;242;0;242;0;242;0
243;5.14845;243;5.04227;243;0;243;0;243;0;243;0
243;5.15055;243;5.04286;243;0;243;0;243;0;243;0
243;5.15239;243;5.04339;243;0;243;0;243;0;243;0
243;5.15398;243;5.04384;243;0;243;0;243;0;243;0
243;5.15531;243;5.04422;243;0;243;0;243;0;243;0
243;5.15641;243;5.04453;243;0;243;0;243;0;243;0
243;5.15727;243;5.04478;243;0;243;0;243;0;243;0
243;5.1579;243;5.04496;243;0;243;0;243;0;243;0
243;5.1583;243;5.04507;243;0;243;0;243;0;243;0
244;5.15849;244;5.04513;244;0;244;0;244;0;244;0
244;5.15847;244;5.04512;244;0;244;0;244;0;244;0
244;5.15824;244;5.04506;244;0;244;0;244;0;244;0
244;5.15782;244;5.04494;244;0;244;0;244;0;244;0
244;5.1572;244;5.04476;244;0;244;0;244;0;244;0
244;5.1564;244;5.04453;244;0;244;0;244;0;244;0
244;5.15541;244;5.04425;244;0;244;0;244;0;244;0
244;5.15425;244;5.04392;244;0;244;0;244;0;244;0
244;5.15293;244;5.04354;244;0;244;0;244;0;244;0
244;5.15144;244;5.04312;244;0;244;0;244;0;244;0
244;5.1498;244;5.04265;244;0;244;0;244;0;244;0
245;5.14801;245;5.04214;245;0;245;0;245;0;245;0
245;5.14607;245;5.04159;245;0;245;0;245;0;245;0
245;5.144;245;5.041;245;0;245;0;245;0;245;0
245;5.1418;245;5.04038;245;0;245;0;245;0;245;0
245;5.13947;245;5.03971;245;0;245;0;245;0;245;0
245;5.13702;245;5.03902;245;0;245;0;245;0;245;0
245;5.13447;245;5.03829;245;0;245;0;245;0;245;0
245;5.1318;245;5.03753;245;0;245;0;245;0;245;0
245;5.12904;245;5.03674;245;0;245;0;245;0;245;0
246;5.12618;246;5.03593;246;0;246;0;246;0;246;0
246;5.12324;246;5.03509;246;0;246;0;246;0;246;0
246;5.12021;246;5.03423;246;0;246;0;246;0;246;0
246;5.11711;246;5.03335;246;0;246;0;246;0;246;0
246;5.11394;246;5.03244;246;0;246;0;246;0;246;0
246;5.1107;246;5.03152;246;0;246;0;246;0;246;0
246;5.10741;246;5.03059;246;0;246;0;246;0;246;0
246;5.10407;246;5.02964;246;0;246;0;246;0;246;0
246;5.10069;246;5.02867;246;0;246;0;246;0;246;0
246;5.09727;246;5.0277;246;0;246;0;246;0;246;0
246;5.09381;246;5.02671;246;0;246;0;246;0;246;0
247;5.09033;247;5.02572;247;0;247;0;247;0;247;0
247;5.08683;247;5.02473;247;0;247;0;247;0;247;0
247;5.08332;247;5.02372;247;0;247;0;247;0;247;0
247;5.07979;247;5.02272;247;0;247;0;247;0;247;0
247;5.07627;247;5.02172;247;0;247;0;247;0;247;0
247;5.07276;247;5.02072;247;0;247;0;247;0;247;0
247;5.06925;247;5.01972;247;0;247;0;247;0;247;0
247;5.06576;247;5.01873;247;0;247;0;247;0;247;0
247;5.0623;247;5.01774;247;0;247;0;247;0;247;0
248;5.05886;248;5.01676;248;0;248;0;248;0;248;0
248;5.05546;248;5.01579;248;0;248;0;248;0;248;0
248;5.0521;248;5.01484;248;0;248;0;248;0;248;0
248;5.04879;248;5.01389;248;0;248;0;248;0;248;0
248;5.04554;248;5.01297;248;0;248;0;248;0;248;0
248;5.04234;248;5.01206;248;0;248;0;248;0;248;0
248;5.03922;248;5.01117;248;0;248;0;248;0;248;0
248;5.03616;248;5.0103;248;0;248;0;248;0;248;0
248;5.03319;248;5.00945;248;0;248;0;248;0;248;0
248;5.0303;248;5.00863;248;0;248;0;248;0;248;0
248;5.0275;248;5.00783;248;0;248;0;248;0;248;0
249;5.0248;249;5.00706;249;0;249;0;249;0;249;0
249;5.0222;249;5.00632;249;0;249;0;249;0;249;0
249;5.01971;249;5.00561;249;0;249;0;249;0;249;0
249;5.01734;249;5.00494;249;0;249;0;249;0;249;0
249;5.01509;249;5.0043;249;0;249;0;249;0;249;0
249;5.01297;249;5.00369;249;0;249;0;249;0;249;0
249;5.01098;249;5.00313;249;0;249;0;249;0;249;0
249;5.00914;249;5.0026;249;0;249;0;249;0;249;0
249;5.00744;249;5.00212;249;0;249;0;249;0;249;0
250;5.0059;250;5.00168;250;0;250;0;250;0;250;0
250;5.00451;250;5.00128;250;0;250;0;250;0;250;0
250;5.00329;250;5.00094;250;0;250;0;250;0;250;0
250;5.00224;250;5.00064;250;0;250;0;250;0;250;0
250;5.00137;250;5.00039;250;0;250;0;250;0;250;0
250;5.00068;250;5.0002;250;0;250;0;250;0;250;0
